"numforgame","rowforgame","inning","id","Base1","Base2","Base3","out","away","home","Player","direction","result","follow.up","log"
"70","18","2下","第六棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","蔡建偉","內","刺殺封殺","0","1.第六棒蔡建偉:內野滾地球，2B接到傳向一壘刺殺打者，一出局"
"70","19","2下","第七棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","余德龍","中","接殺","0","2.第七棒余德龍:擊出飛球遭到CF接殺，二出局"
"70","20","2下","第八棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","陳雁風","左","接殺","0","3.第八棒陳雁風:擊出飛球遭到LF接殺，三出局統一(0):(0)桃猿"
"70","21","3上","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","3上"
"70","22","3上","第七棒","NA","NA","NA","零出局","統一(0)","(0)桃猿","黃恩賜","","失誤","0","1.第七棒黃恩賜:(3)B守備失誤，打者上到一壘"
"70","23","3上","第八棒","NA","NA","NA","零出局","統一(0)","(0)桃猿","高志綱","","保送","0","2.第八棒高志綱:四壞球保送，跑者分佔一、二壘"
"70","24","3上","第九棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","周廣勝","中","接殺","0","3.第九棒周廣勝:擊出飛球遭到CF接殺，跑者仍佔一、二壘，一出局"
"70","25","3上","第一棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","唐肇廷","右","接殺","0","4.第一棒唐肇廷:擊出飛球遭到RF接殺，原二壘跑者上到三壘，跑者分佔一、三壘，二出局"
"70","26","3上","第二棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","劉芙豪","左","接殺","0","5.第二棒劉芙豪:擊出飛球遭到LF接殺，三出局統一(0):(0)桃猿"
"70","27","3下","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","3下"
"70","28","3下","第九棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","黃浩然","右","接殺","0","1.第九棒黃浩然:擊出飛球遭到RF接殺，一出局"
"70","29","3下","第一棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","詹智堯","內","刺殺封殺","0","2.第一棒詹智堯:內野滾地球，2B接到傳向一壘刺殺打者，二出局"
"70","30","3下","第二棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","林智平","內","刺殺封殺","0","3.第二棒林智平:內野滾地球，SS接到傳向一壘刺殺打者，三出局統一(0):(0)桃猿"
"70","31","4上","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","4上"
"70","32","4上","第三棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","潘武雄","","三振","0","1.第三棒潘武雄:三振，一出局"
"70","33","4上","第四棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","鄧志偉","","三振","0","2.第四棒鄧志偉:三振，二出局"
"70","34","4上","第五棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","陳鏞基","","三振","0","3.第五棒陳鏞基:三振，三出局統一(0):(0)桃猿"
"70","35","4下","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","4下"
"70","36","4下","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","統一更換守備:SS黃恩賜、3B劉育辰，陳鏞基退場"
"70","37","4下","第三棒","NA","NA","NA","零出局","統一(0)","(0)桃猿","林智勝","","保送","0","1.第三棒林智勝:四壞球保送"
"70","38","4下","第四棒","NA","NA","NA","零出局","統一(0)","(0)桃猿","林泓育","中","一壘安打","0","2.第四棒林泓育:中外野一壘安打，跑者分佔一、二壘"
"70","39","4下","第五棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","郭嚴文","內","刺殺封殺","0","3.第五棒郭嚴文:內野滾地球，1B接到傳給補位的投手刺殺打者，跑者上到二、三壘，一出局"
"70","40","4下","第六棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","蔡建偉","內","","0","4.第六棒蔡建偉:內野滾地球，SS接到傳給補手使跑者出局，跑者分佔一、三壘，二出局"
"70","41","4下","第七棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","余德龍","中","接殺","0","5.第七棒余德龍:擊出飛球遭到CF接殺，三出局統一(0):(0)桃猿"
"70","42","5上","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","5上"
"70","43","5上","第六棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","高國慶","內","刺殺封殺","0","1.第六棒高國慶:內野滾地球，SS接到傳向一壘刺殺打者，一出局"
"70","44","5上","第七棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","黃恩賜","","保送","0","2.第七棒黃恩賜:四壞球保送"
"70","45","5上","","NA","NA","NA","二出局","統一(0)","(0)桃猿","","","盜壘失敗","0","3.黃恩賜盜二壘失敗，二出局"
"70","46","5上","第八棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","高志綱","","保送","0","4.第八棒高志綱:四壞球保送"
"70","47","5上","第九棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","周廣勝","左","接殺","0","5.第九棒周廣勝:擊出飛球遭到LF接殺，三出局統一(0):(0)桃猿"
"70","48","5下","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","5下"
"70","49","5下","第八棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","陳雁風","內","刺殺封殺","0","1.第八棒陳雁風:內野滾地球，2B接到傳向一壘刺殺打者，一出局"
"70","50","5下","第九棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","黃浩然","左","一壘安打","0","2.第九棒黃浩然:左外野一壘安打"
"70","51","5下","第一棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","詹智堯","","盜壘失敗","0","3.第一棒詹智堯:妨礙守備，二出局黃浩然盜二壘失敗，三出局統一(0):(0)桃猿"
"70","52","6上","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","0","6上"
"70","53","6上","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","右","","0","桃猿更換守備:RF藍寅倫"
"70","54","6上","第一棒","NA","NA","NA","一出局","統一(0)","(0)桃猿","唐肇廷","","接殺","0","1.第一棒唐肇廷:擊出飛球遭到2B接殺，一出局"
"70","55","6上","第二棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","劉芙豪","右","接殺","0","2.第二棒劉芙豪:擊出飛球遭到RF接殺，二出局"
"70","56","6上","第三棒","NA","NA","NA","二出局","統一(0)","(0)桃猿","潘武雄","內","內野安打","0","3.第三棒潘武雄:內野安打"
"70","57","6上","第四棒","NA","NA","NA","三出局","統一(0)","(0)桃猿","鄧志偉","","接殺","0","4.第四棒鄧志偉:擊出飛球遭到2B接殺，三出局統一(0):(0)桃猿"
"70","58","6下","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","1","6下"
"70","59","6下","","NA","NA","NA","零出局","統一(0)","(0)桃猿","","","","1","統一更換投手:高建三"
"70","60","6下","第二棒","NA","NA","NA","零出局","統一(0)","(0)桃猿","林智平","","保送","1","1.第二棒林智平:四壞球保送"
"70","61","6下","第三棒","NA","NA","NA","零出局","統一(0)","(0)桃猿","林智勝","左","穿越安打穿越安打","1","2.第三棒林智勝:游擊防區穿越安打，跑者分佔一、三壘"
"70","62","6下","第四棒","NA","NA","NA","零出局","統一(0)","(1)桃猿","林泓育","內","雙殺","1","3.第四棒林泓育:內野滾地球，SS接到先傳二壘再傳一壘，雙殺原三壘跑者林智平回到本壘得分統一(0):(1)桃猿"
"70","63","6下","第五棒","NA","NA","NA","零出局","統一(0)","(1)桃猿","郭嚴文","","保送","1","4.第五棒郭嚴文:四壞球保送"
"70","64","6下","第六棒","NA","NA","NA","三出局","統一(0)","(1)桃猿","藍寅倫","內","刺殺封殺","1","5.第六棒藍寅倫:內野滾地球，2B接到傳向一壘刺殺打者，三出局統一(0):(1)桃猿"
"70","65","7上","","NA","NA","NA","零出局","統一(0)","(1)桃猿","","","","0","7上"
"70","66","7上","第五棒","NA","NA","NA","一出局","統一(0)","(1)桃猿","劉育辰","內","刺殺封殺","0","1.第五棒劉育辰:內野滾地球，1B接到自踩一壘壘包刺殺打者，一出局"
"70","67","7上","第六棒","NA","NA","NA","二出局","統一(0)","(1)桃猿","高國慶","內","刺殺封殺","0","2.第六棒高國慶:內野滾地球，3B接到傳向一壘刺殺打者，二出局"
"70","68","7上","第七棒","NA","NA","NA","二出局","統一(0)","(1)桃猿","黃恩賜","右","一壘安打","0","3.第七棒黃恩賜:右外野一壘安打"
"70","69","7上","第八棒","NA","NA","NA","三出局","統一(0)","(1)桃猿","代打-涂壯勳","","三振","0","4.第八棒代打-涂壯勳:三振，三出局統一(0):(1)桃猿"
"70","70","7下","","NA","NA","NA","零出局","統一(0)","(1)桃猿","","","","0","7下"
"70","71","7下","","NA","NA","NA","零出局","統一(0)","(1)桃猿","","","","0","統一更換守備:投手林岳平、C涂壯勳"
"70","72","7下","第七棒","NA","NA","NA","一出局","統一(0)","(1)桃猿","余德龍","中","接殺","0","1.第七棒余德龍:擊出飛球遭到CF接殺，一出局"
"70","73","7下","第八棒","NA","NA","NA","二出局","統一(0)","(1)桃猿","陳雁風","右","一壘安打盜壘失敗","0","2.第八棒陳雁風:左邊方向穿越一壘安打陳雁風盜二壘失敗，二出局"
"70","74","7下","第九棒","NA","NA","NA","三出局","統一(0)","(1)桃猿","黃浩然","右","接殺","0","3.第九棒黃浩然:擊出飛球遭到RF接殺，三出局統一(0):(1)桃猿"
"70","75","8上","","NA","NA","NA","零出局","統一(0)","(1)桃猿","","","","2","8上"
"70","76","8上","","NA","NA","NA","零出局","統一(0)","(1)桃猿","","","","2","桃猿更換投手:陳禹勳"
"70","77","8上","第九棒","NA","NA","NA","一出局","統一(0)","(1)桃猿","周廣勝","內","刺殺封殺","2","1.第九棒周廣勝:內野滾地球，2B接到傳向一壘刺殺打者，一出局"
"70","78","8上","第一棒","NA","NA","NA","一出局","統一(0)","(1)桃猿","唐肇廷","","一壘安打","2","2.第一棒唐肇廷:三游間穿越一壘安打"
"70","79","8上","第二棒","NA","NA","NA","一出局","統一(0)","(1)桃猿","劉芙豪","中","穿越安打穿越安打","2","3.第二棒劉芙豪:中間方向穿越安打，跑者分佔一、二壘"
"70","80","8上","第三棒","NA","NA","NA","一出局","統一(2)","(1)桃猿","潘武雄","左","二壘安打","2","4.第三棒潘武雄:左外野二壘安打，帶有2分打點統一(2):(1)桃猿"
"70","81","8上","第四棒","NA","NA","NA","一出局","統一(2)","(1)桃猿","鄧志偉","","保送","2","5.第四棒鄧志偉:獲得敬遠四壞球保送雙盜壘，跑者分佔二、三壘"
"70","82","8上","第五棒","NA","NA","NA","二出局","統一(2)","(1)桃猿","代打-張泰山","","三振","2","6.第五棒代打-張泰山:三振，二出局"
"70","83","8上","第六棒","NA","NA","NA","二出局","統一(2)","(1)桃猿","高國慶","","保送","2","7.第六棒高國慶:獲得敬遠四壞球保送，滿壘"
"70","84","8上","第七棒","NA","NA","NA","三出局","統一(2)","(1)桃猿","黃恩賜","","三振","2","8.第七棒黃恩賜:三振，三出局統一(2):(1)桃猿"
"70","85","8下","","NA","NA","NA","零出局","統一(2)","(1)桃猿","","","","0","8下"
"70","86","8下","","NA","NA","NA","零出局","統一(2)","(1)桃猿","","","","0","統一更換守備:投手傅于剛、3B林志祥"
"70","87","8下","第一棒","NA","NA","NA","一出局","統一(2)","(1)桃猿","詹智堯","","接殺","0","1.第一棒詹智堯:擊出界外飛球遭到3B接殺，一出局"
"70","88","8下","第二棒","NA","NA","NA","二出局","統一(2)","(1)桃猿","林智平","","接殺","0","2.第二棒林智平:擊出飛球遭到2B接殺，二出局"
"70","89","8下","第三棒","NA","NA","NA","三出局","統一(2)","(1)桃猿","林智勝","","三振","0","3.第三棒林智勝:三振，三出局統一(2):(1)桃猿"
"70","90","9上","","NA","NA","NA","零出局","統一(2)","(1)桃猿","","","","0","9上"
"70","91","9上","","NA","NA","NA","零出局","統一(2)","(1)桃猿","","","","0","桃猿更換投手:米吉亞"
"70","92","9上","第八棒","NA","NA","NA","一出局","統一(2)","(1)桃猿","涂壯勳","內","刺殺","0","1.第八棒涂壯勳:內野滾地球，2B接到傳給1B刺殺打者，一出局"
"70","93","9上","第九棒","NA","NA","NA","二出局","統一(2)","(1)桃猿","周廣勝","內","封殺","0","2.第九棒周廣勝:內野滾地球，1B接到自踩一壘壘包使打者出局，二出局"
"70","94","9上","第一棒","NA","NA","NA","三出局","統一(2)","(1)桃猿","唐肇廷","中","接殺","0","3.第一棒唐肇廷:擊出飛球遭到CF接殺，三出局統一(2):(1)桃猿"
"70","95","9下","","NA","NA","NA","零出局","統一(2)","(1)桃猿","","","","0","9下"
"70","96","9下","","NA","NA","NA","零出局","統一(2)","(1)桃猿","","","","0","統一更換投手:郭泓志"
"70","97","9下","第四棒","NA","NA","NA","一出局","統一(2)","(1)桃猿","林泓育","中","接殺","0","1.第四棒林泓育:擊出飛球遭到CF接殺，一出局"
"70","98","9下","第五棒","NA","NA","NA","二出局","統一(2)","(1)桃猿","郭嚴文","內","刺殺封殺","0","2.第五棒郭嚴文:內野滾地球，2B接到傳向一壘刺殺打者，二出局"
"70","99","9下","第六棒","NA","NA","NA","三出局","統一(2)","(1)桃猿","代打-葉竹軒","","接殺","0","3.第六棒代打-葉竹軒:擊出飛球遭到SS接殺，三出局比賽結束，統一(2):(1)桃猿"
"71","1","1上","","NA","NA","NA","零出局","兄弟(0)","(0)義大","","","","0","1上"
"71","2","1上","","NA","NA","NA","零出局","兄弟(0)","(0)義大","","","","0","義大先發投手賈西亞"
"71","3","1上","第一棒","NA","NA","NA","一出局","兄弟(0)","(0)義大","張正偉","","刺殺","0","1.第一棒CF張正偉:一壘滾地傳補位投手遭刺殺，一出局"
"71","4","1上","第二棒","NA","NA","NA","二出局","兄弟(0)","(0)義大","黃仕豪","左","接殺","0","2.第二棒3B黃仕豪:左外野飛球遭接殺，二出局"
"71","5","1上","第三棒","NA","NA","NA","二出局","兄弟(0)","(0)義大","周思齊","左","左外野安打","0","3.第三棒LF周思齊:左外野安打，上二壘"
"71","6","1上","第四棒","NA","NA","NA","三出局","兄弟(0)","(0)義大","彭政閔","左","刺殺","0","4.第四棒DH彭政閔:游擊滾地遭刺殺，三出局兄弟(0):(0)義大"
"71","7","1下","","NA","NA","NA","零出局","兄弟(0)","(0)義大","","","","0","1下"
"71","8","1下","","NA","NA","NA","零出局","兄弟(0)","(0)義大","","","","0","兄弟先發投手陳鴻文"
"71","9","1下","第一棒","NA","NA","NA","零出局","兄弟(0)","(0)義大","鄭達鴻","中","中外野安打","0","1.第一棒DH鄭達鴻:中外野安打，一壘有人"
"71","10","1下","第二棒","NA","NA","NA","一出局","兄弟(0)","(0)義大","張建銘","左","接殺","0","2.第二棒RF張建銘:左外野界外飛球遭接殺，一出局"
"71","11","1下","第三棒","NA","NA","NA","三出局","兄弟(0)","(0)義大","胡金龍","","雙殺","0","3.第三棒LF胡金龍:二壘滾地形成雙殺，三出局"
"71","12","2上","","NA","NA","NA","零出局","兄弟(0)","(0)義大","","","","0","2上"
"71","13","2上","第五棒","NA","NA","NA","一出局","兄弟(0)","(0)義大","張民諺","","刺殺","0","1.第五棒1B張民諺:二壘滾地遭到刺殺，一出局"
"71","14","2上","第六棒","NA","NA","NA","二出局","兄弟(0)","(0)義大","陳浩然","內","接殺","0","2.第六棒RF陳浩然:內野上方飛球遭接殺，二出局"
"71","15","2上","第七棒","NA","NA","NA","三出局","兄弟(0)","(0)義大","陳江和","左","刺殺","0","3.第七棒2B陳江和:游擊滾地遭刺殺，三出局兄弟(0):(0)義大"
"71","16","2下","","NA","NA","NA","零出局","兄弟(0)","(0)義大","","","","0","2下"
"71","17","2下","第四棒","NA","NA","NA","一出局","兄弟(0)","(0)義大","林益全","","刺殺","0","1.第四棒1B林益全:二壘滾地遭刺殺，一出局"
"71","18","2下","第五棒","NA","NA","NA","二出局","兄弟(0)","(0)義大","鄭兆行","右","接殺","0","2.第五棒3B鄭兆行:右外野飛球遭接殺，二出局"
"71","19","2下","第六棒","NA","NA","NA","三出局","兄弟(0)","(0)義大","張詠漢","","三振","0","3.第六棒CF張詠漢:遭到三振，三出局信兄弟(0):(0)義大"
"71","20","3上","","NA","NA","NA","零出局","兄弟(0)","(0)義大","","","","0","3上"
"71","21","3上","第八棒","NA","NA","NA","一出局","兄弟(0)","(0)義大","陳家駒","","刺殺","0","1.第八棒C陳家駒:二壘滾地遭刺殺，一出局"
"71","22","3上","第九棒","NA","NA","NA","一出局","兄弟(0)","(0)義大","徐睿澤","","穿越安打穿越安打","0","2.第九棒SS徐睿澤:三游間穿越安打，一壘有人"
